Date|DateKey|Year|Year Quarter|Year Quarter Number|Quarter|Year Month|Year Month Short|Year Month Number|Month|Month Short|Month Number|Day of Week|Day of Week Short|Day of Week Number|Working Day|Working Day Number
2019-04-24|20190424|2019|Q2-2019|8078|Q2|April 2019|Apr 2019|24232|April|Apr|4|Wednesday|Wed|4|True|580
2019-04-25|20190425|2019|Q2-2019|8078|Q2|April 2019|Apr 2019|24232|April|Apr|4|Thursday|Thu|5|True|581
2019-04-26|20190426|2019|Q2-2019|8078|Q2|April 2019|Apr 2019|24232|April|Apr|4|Friday|Fri|6|True|582
2019-04-27|20190427|2019|Q2-2019|8078|Q2|April 2019|Apr 2019|24232|April|Apr|4|Saturday|Sat|7|False|582
2019-04-28|20190428|2019|Q2-2019|8078|Q2|April 2019|Apr 2019|24232|April|Apr|4|Sunday|Sun|1|False|582
2019-04-29|20190429|2019|Q2-2019|8078|Q2|April 2019|Apr 2019|24232|April|Apr|4|Monday|Mon|2|True|583
2019-04-30|20190430|2019|Q2-2019|8078|Q2|April 2019|Apr 2019|24232|April|Apr|4|Tuesday|Tue|3|True|584
2019-05-01|20190501|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Wednesday|Wed|4|True|585
2019-05-02|20190502|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Thursday|Thu|5|True|586
2019-05-03|20190503|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Friday|Fri|6|True|587
2019-05-04|20190504|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Saturday|Sat|7|False|587
2019-05-05|20190505|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Sunday|Sun|1|False|587
2019-05-06|20190506|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Monday|Mon|2|True|588
2019-05-07|20190507|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Tuesday|Tue|3|True|589
2019-05-08|20190508|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Wednesday|Wed|4|True|590
2019-05-09|20190509|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Thursday|Thu|5|True|591
2019-05-10|20190510|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Friday|Fri|6|True|592
2019-05-11|20190511|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Saturday|Sat|7|False|592
2019-05-12|20190512|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Sunday|Sun|1|False|592
2019-05-13|20190513|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Monday|Mon|2|True|593
2019-05-14|20190514|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Tuesday|Tue|3|True|594
2019-05-15|20190515|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Wednesday|Wed|4|True|595
2019-05-16|20190516|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Thursday|Thu|5|True|596
2019-05-17|20190517|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Friday|Fri|6|True|597
2019-05-18|20190518|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Saturday|Sat|7|False|597
2019-05-19|20190519|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Sunday|Sun|1|False|597
2019-05-20|20190520|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Monday|Mon|2|True|598
2019-05-21|20190521|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Tuesday|Tue|3|True|599
2019-05-22|20190522|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Wednesday|Wed|4|True|600
2019-05-23|20190523|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Thursday|Thu|5|True|601
2019-05-24|20190524|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Friday|Fri|6|True|602
2019-05-25|20190525|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Saturday|Sat|7|False|602
2019-05-26|20190526|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Sunday|Sun|1|False|602
2019-05-27|20190527|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Monday|Mon|2|False|602
2019-05-28|20190528|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Tuesday|Tue|3|True|603
2019-05-29|20190529|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Wednesday|Wed|4|True|604
2019-05-30|20190530|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Thursday|Thu|5|True|605
2019-05-31|20190531|2019|Q2-2019|8078|Q2|May 2019|May 2019|24233|May|May|5|Friday|Fri|6|True|606
2019-06-01|20190601|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Saturday|Sat|7|False|606
2019-06-02|20190602|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Sunday|Sun|1|False|606
2019-06-03|20190603|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Monday|Mon|2|True|607
2019-06-04|20190604|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Tuesday|Tue|3|True|608
2019-06-05|20190605|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Wednesday|Wed|4|True|609
2019-06-06|20190606|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Thursday|Thu|5|True|610
2019-06-07|20190607|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Friday|Fri|6|True|611
2019-06-08|20190608|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Saturday|Sat|7|False|611
2019-06-09|20190609|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Sunday|Sun|1|False|611
2019-06-10|20190610|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Monday|Mon|2|True|612
2019-06-11|20190611|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Tuesday|Tue|3|True|613
2019-06-12|20190612|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Wednesday|Wed|4|True|614
2019-06-13|20190613|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Thursday|Thu|5|True|615
2019-06-14|20190614|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Friday|Fri|6|True|616
2019-06-15|20190615|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Saturday|Sat|7|False|616
2019-06-16|20190616|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Sunday|Sun|1|False|616
2019-06-17|20190617|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Monday|Mon|2|True|617
2019-06-18|20190618|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Tuesday|Tue|3|True|618
2019-06-19|20190619|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Wednesday|Wed|4|True|619
2019-06-20|20190620|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Thursday|Thu|5|True|620
2019-06-21|20190621|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Friday|Fri|6|True|621
2019-06-22|20190622|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Saturday|Sat|7|False|621
2019-06-23|20190623|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Sunday|Sun|1|False|621
2019-06-24|20190624|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Monday|Mon|2|True|622
2019-06-25|20190625|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Tuesday|Tue|3|True|623
2019-06-26|20190626|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Wednesday|Wed|4|True|624
2019-06-27|20190627|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Thursday|Thu|5|True|625
2019-06-28|20190628|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Friday|Fri|6|True|626
2019-06-29|20190629|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Saturday|Sat|7|False|626
2019-06-30|20190630|2019|Q2-2019|8078|Q2|June 2019|Jun 2019|24234|June|Jun|6|Sunday|Sun|1|False|626
2019-07-01|20190701|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Monday|Mon|2|True|627
2019-07-02|20190702|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Tuesday|Tue|3|True|628
2019-07-03|20190703|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Wednesday|Wed|4|True|629
2019-07-04|20190704|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Thursday|Thu|5|False|629
2019-07-05|20190705|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Friday|Fri|6|True|630
2019-07-06|20190706|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Saturday|Sat|7|False|630
2019-07-07|20190707|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Sunday|Sun|1|False|630
2019-07-08|20190708|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Monday|Mon|2|True|631
2019-07-09|20190709|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Tuesday|Tue|3|True|632
2019-07-10|20190710|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Wednesday|Wed|4|True|633
2019-07-11|20190711|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Thursday|Thu|5|True|634
2019-07-12|20190712|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Friday|Fri|6|True|635
2019-07-13|20190713|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Saturday|Sat|7|False|635
2019-07-14|20190714|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Sunday|Sun|1|False|635
2019-07-15|20190715|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Monday|Mon|2|True|636
2019-07-16|20190716|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Tuesday|Tue|3|True|637
2019-07-17|20190717|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Wednesday|Wed|4|True|638
2019-07-18|20190718|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Thursday|Thu|5|True|639
2019-07-19|20190719|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Friday|Fri|6|True|640
2019-07-20|20190720|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Saturday|Sat|7|False|640
2019-07-21|20190721|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Sunday|Sun|1|False|640
2019-07-22|20190722|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Monday|Mon|2|True|641
2019-07-23|20190723|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Tuesday|Tue|3|True|642
2019-07-24|20190724|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Wednesday|Wed|4|True|643
2019-07-25|20190725|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Thursday|Thu|5|True|644
2019-07-26|20190726|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Friday|Fri|6|True|645
2019-07-27|20190727|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Saturday|Sat|7|False|645
2019-07-28|20190728|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Sunday|Sun|1|False|645
2019-07-29|20190729|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Monday|Mon|2|True|646
2019-07-30|20190730|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Tuesday|Tue|3|True|647
2019-07-31|20190731|2019|Q3-2019|8079|Q3|July 2019|Jul 2019|24235|July|Jul|7|Wednesday|Wed|4|True|648
2019-08-01|20190801|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Thursday|Thu|5|True|649
2019-08-02|20190802|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Friday|Fri|6|True|650
2019-08-03|20190803|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Saturday|Sat|7|False|650
2019-08-04|20190804|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Sunday|Sun|1|False|650
2019-08-05|20190805|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Monday|Mon|2|True|651
2019-08-06|20190806|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Tuesday|Tue|3|True|652
2019-08-07|20190807|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Wednesday|Wed|4|True|653
2019-08-08|20190808|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Thursday|Thu|5|True|654
2019-08-09|20190809|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Friday|Fri|6|True|655
2019-08-10|20190810|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Saturday|Sat|7|False|655
2019-08-11|20190811|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Sunday|Sun|1|False|655
2019-08-12|20190812|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Monday|Mon|2|True|656
2019-08-13|20190813|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Tuesday|Tue|3|True|657
2019-08-14|20190814|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Wednesday|Wed|4|True|658
2019-08-15|20190815|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Thursday|Thu|5|True|659
2019-08-16|20190816|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Friday|Fri|6|True|660
2019-08-17|20190817|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Saturday|Sat|7|False|660
2019-08-18|20190818|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Sunday|Sun|1|False|660
2019-08-19|20190819|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Monday|Mon|2|True|661
2019-08-20|20190820|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Tuesday|Tue|3|True|662
2019-08-21|20190821|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Wednesday|Wed|4|True|663
2019-08-22|20190822|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Thursday|Thu|5|True|664
2019-08-23|20190823|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Friday|Fri|6|True|665
2019-08-24|20190824|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Saturday|Sat|7|False|665
2019-08-25|20190825|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Sunday|Sun|1|False|665
2019-08-26|20190826|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Monday|Mon|2|True|666
2019-08-27|20190827|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Tuesday|Tue|3|True|667
2019-08-28|20190828|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Wednesday|Wed|4|True|668
2019-08-29|20190829|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Thursday|Thu|5|True|669
2019-08-30|20190830|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Friday|Fri|6|True|670
2019-08-31|20190831|2019|Q3-2019|8079|Q3|August 2019|Aug 2019|24236|August|Aug|8|Saturday|Sat|7|False|670
2019-09-01|20190901|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Sunday|Sun|1|False|670
2019-09-02|20190902|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Monday|Mon|2|False|670
2019-09-03|20190903|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Tuesday|Tue|3|True|671
2019-09-04|20190904|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Wednesday|Wed|4|True|672
2019-09-05|20190905|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Thursday|Thu|5|True|673
2019-09-06|20190906|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Friday|Fri|6|True|674
2019-09-07|20190907|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Saturday|Sat|7|False|674
2019-09-08|20190908|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Sunday|Sun|1|False|674
2019-09-09|20190909|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Monday|Mon|2|True|675
2019-09-10|20190910|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Tuesday|Tue|3|True|676
2019-09-11|20190911|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Wednesday|Wed|4|True|677
2019-09-12|20190912|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Thursday|Thu|5|True|678
2019-09-13|20190913|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Friday|Fri|6|True|679
2019-09-14|20190914|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Saturday|Sat|7|False|679
2019-09-15|20190915|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Sunday|Sun|1|False|679
2019-09-16|20190916|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Monday|Mon|2|True|680
2019-09-17|20190917|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Tuesday|Tue|3|True|681
2019-09-18|20190918|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Wednesday|Wed|4|True|682
2019-09-19|20190919|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Thursday|Thu|5|True|683
2019-09-20|20190920|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Friday|Fri|6|True|684
2019-09-21|20190921|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Saturday|Sat|7|False|684
2019-09-22|20190922|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Sunday|Sun|1|False|684
2019-09-23|20190923|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Monday|Mon|2|True|685
2019-09-24|20190924|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Tuesday|Tue|3|True|686
2019-09-25|20190925|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Wednesday|Wed|4|True|687
2019-09-26|20190926|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Thursday|Thu|5|True|688
2019-09-27|20190927|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Friday|Fri|6|True|689
2019-09-28|20190928|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Saturday|Sat|7|False|689
2019-09-29|20190929|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Sunday|Sun|1|False|689
2019-09-30|20190930|2019|Q3-2019|8079|Q3|September 2019|Sep 2019|24237|September|Sep|9|Monday|Mon|2|True|690
2019-10-01|20191001|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Tuesday|Tue|3|True|691
2019-10-02|20191002|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Wednesday|Wed|4|True|692
2019-10-03|20191003|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Thursday|Thu|5|True|693
2019-10-04|20191004|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Friday|Fri|6|True|694
2019-10-05|20191005|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Saturday|Sat|7|False|694
2019-10-06|20191006|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Sunday|Sun|1|False|694
2019-10-07|20191007|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Monday|Mon|2|True|695
2019-10-08|20191008|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Tuesday|Tue|3|True|696
2019-10-09|20191009|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Wednesday|Wed|4|True|697
2019-10-10|20191010|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Thursday|Thu|5|True|698
2019-10-11|20191011|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Friday|Fri|6|True|699
2019-10-12|20191012|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Saturday|Sat|7|False|699
2019-10-13|20191013|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Sunday|Sun|1|False|699
2019-10-14|20191014|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Monday|Mon|2|False|699
2019-10-15|20191015|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Tuesday|Tue|3|True|700
2019-10-16|20191016|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Wednesday|Wed|4|True|701
2019-10-17|20191017|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Thursday|Thu|5|True|702
2019-10-18|20191018|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Friday|Fri|6|True|703
2019-10-19|20191019|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Saturday|Sat|7|False|703
2019-10-20|20191020|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Sunday|Sun|1|False|703
2019-10-21|20191021|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Monday|Mon|2|True|704
2019-10-22|20191022|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Tuesday|Tue|3|True|705
2019-10-23|20191023|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Wednesday|Wed|4|True|706
2019-10-24|20191024|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Thursday|Thu|5|True|707
2019-10-25|20191025|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Friday|Fri|6|True|708
2019-10-26|20191026|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Saturday|Sat|7|False|708
2019-10-27|20191027|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Sunday|Sun|1|False|708
2019-10-28|20191028|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Monday|Mon|2|True|709
2019-10-29|20191029|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Tuesday|Tue|3|True|710
2019-10-30|20191030|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Wednesday|Wed|4|True|711
2019-10-31|20191031|2019|Q4-2019|8080|Q4|October 2019|Oct 2019|24238|October|Oct|10|Thursday|Thu|5|True|712
2019-11-01|20191101|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Friday|Fri|6|True|713
2019-11-02|20191102|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Saturday|Sat|7|False|713
2019-11-03|20191103|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Sunday|Sun|1|False|713
2019-11-04|20191104|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Monday|Mon|2|True|714
2019-11-05|20191105|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Tuesday|Tue|3|True|715
2019-11-06|20191106|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Wednesday|Wed|4|True|716
2019-11-07|20191107|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Thursday|Thu|5|True|717
2019-11-08|20191108|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Friday|Fri|6|True|718
2019-11-09|20191109|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Saturday|Sat|7|False|718
2019-11-10|20191110|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Sunday|Sun|1|False|718
2019-11-11|20191111|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Monday|Mon|2|False|718
2019-11-12|20191112|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Tuesday|Tue|3|True|719
2019-11-13|20191113|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Wednesday|Wed|4|True|720
2019-11-14|20191114|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Thursday|Thu|5|True|721
2019-11-15|20191115|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Friday|Fri|6|True|722
2019-11-16|20191116|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Saturday|Sat|7|False|722
2019-11-17|20191117|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Sunday|Sun|1|False|722
2019-11-18|20191118|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Monday|Mon|2|True|723
2019-11-19|20191119|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Tuesday|Tue|3|True|724
2019-11-20|20191120|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Wednesday|Wed|4|True|725
2019-11-21|20191121|2019|Q4-2019|8080|Q4|November 2019|Nov 2019|24239|November|Nov|11|Thursday|Thu|5|True|726
