OrderKey|CustomerKey|StoreKey|Order Date|Delivery Date|Currency Code
283405|519871|255|2017-10-04|2017-10-04|EUR
283500|564782|240|2017-10-05|2017-10-05|EUR
283501|1959184|999999|2017-10-05|2017-10-11|USD
283502|582346|999999|2017-10-05|2017-10-06|EUR
283503|1805212|605|2017-10-05|2017-10-05|USD
283504|1000437|370|2017-10-05|2017-10-05|GBP
283505|1963814|999999|2017-10-05|2017-10-07|USD
283506|1118249|400|2017-10-05|2017-10-05|GBP
283600|1917052|999999|2017-10-06|2017-10-09|USD
283601|1490896|480|2017-10-06|2017-10-06|USD
283602|1674311|999999|2017-10-06|2017-10-07|USD
283603|1024072|380|2017-10-06|2017-10-06|GBP
283604|1358365|999999|2017-10-06|2017-10-11|USD
283700|1197951|390|2017-10-07|2017-10-07|GBP
283701|288057|999999|2017-10-07|2017-10-11|CAD
283702|1931322|999999|2017-10-07|2017-10-09|USD
283703|376037|999999|2017-10-07|2017-10-11|CAD
283704|2031123|605|2017-10-07|2017-10-07|USD
283705|976182|360|2017-10-07|2017-10-07|GBP
283706|1823678|570|2017-10-07|2017-10-07|USD
283707|1250509|585|2017-10-07|2017-10-07|USD
283708|1449685|670|2017-10-07|2017-10-07|USD
283900|1628856|610|2017-10-09|2017-10-09|USD
283901|495476|999999|2017-10-09|2017-10-12|EUR
283902|429686|190|2017-10-09|2017-10-09|EUR
284000|1744139|605|2017-10-10|2017-10-10|USD
284001|2044819|440|2017-10-10|2017-10-10|USD
284002|1846728|999999|2017-10-10|2017-10-11|USD
284003|2018814|430|2017-10-10|2017-10-10|USD
284004|1559835|670|2017-10-10|2017-10-10|USD
284100|1863793|999999|2017-10-11|2017-10-13|USD
284101|1563163|540|2017-10-11|2017-10-11|USD
284102|1070297|410|2017-10-11|2017-10-11|GBP
284103|1305766|999999|2017-10-11|2017-10-14|USD
284104|1693975|999999|2017-10-11|2017-10-14|USD
284105|606046|999999|2017-10-11|2017-10-14|EUR
284106|51574|35|2017-10-11|2017-10-11|AUD
284200|2080280|999999|2017-10-12|2017-10-15|USD
284201|1346138|999999|2017-10-12|2017-10-16|USD
284202|1262978|660|2017-10-12|2017-10-12|USD
284203|1941987|510|2017-10-12|2017-10-12|USD
284204|1269198|650|2017-10-12|2017-10-12|USD
284205|1960347|630|2017-10-12|2017-10-12|USD
284206|307977|999999|2017-10-12|2017-10-14|CAD
284300|244401|999999|2017-10-13|2017-10-16|CAD
284301|1340138|999999|2017-10-13|2017-10-16|USD
284302|1553356|999999|2017-10-13|2017-10-18|USD
284303|1216098|470|2017-10-13|2017-10-13|USD
284304|1709082|999999|2017-10-13|2017-10-17|USD
284400|1679901|999999|2017-10-14|2017-10-16|USD
284401|2051575|999999|2017-10-14|2017-10-17|USD
284402|2063886|630|2017-10-14|2017-10-14|USD
284403|857031|320|2017-10-14|2017-10-14|EUR
284404|1766200|999999|2017-10-14|2017-10-16|USD
284405|1434062|999999|2017-10-14|2017-10-16|USD
284406|1983033|999999|2017-10-14|2017-10-17|USD
284407|1703884|610|2017-10-14|2017-10-14|USD
284408|1545511|999999|2017-10-14|2017-10-16|USD
284600|2007618|605|2017-10-16|2017-10-16|USD
284601|754627|300|2017-10-16|2017-10-16|EUR
284602|1591375|999999|2017-10-16|2017-10-19|USD
284603|183169|50|2017-10-16|2017-10-16|AUD
284700|2046690|999999|2017-10-17|2017-10-22|USD
284701|482245|999999|2017-10-17|2017-10-19|EUR
284702|1556340|999999|2017-10-17|2017-10-20|USD
284703|17477|999999|2017-10-17|2017-10-19|AUD
284704|1802945|999999|2017-10-17|2017-10-19|USD
284800|1140924|420|2017-10-18|2017-10-18|GBP
284801|1627317|650|2017-10-18|2017-10-18|USD
284802|148115|40|2017-10-18|2017-10-18|AUD
284803|1399584|630|2017-10-18|2017-10-18|USD
284804|414863|240|2017-10-18|2017-10-18|EUR
284805|1207572|999999|2017-10-18|2017-10-21|USD
284806|1518931|999999|2017-10-18|2017-10-20|USD
284900|1364728|999999|2017-10-19|2017-10-21|USD
284901|971950|999999|2017-10-19|2017-10-22|GBP
284902|118682|999999|2017-10-19|2017-10-22|AUD
284903|1287270|550|2017-10-19|2017-10-19|USD
284904|479797|999999|2017-10-19|2017-10-22|EUR
284905|452766|240|2017-10-19|2017-10-19|EUR
284906|851023|999999|2017-10-19|2017-10-21|EUR
285000|1473970|585|2017-10-20|2017-10-20|USD
285001|345457|999999|2017-10-20|2017-10-25|CAD
285002|44366|999999|2017-10-20|2017-10-23|AUD
285003|1766407|999999|2017-10-20|2017-10-22|USD
285004|1298461|650|2017-10-20|2017-10-20|USD
285100|1887114|999999|2017-10-21|2017-10-25|USD
285101|1916778|999999|2017-10-21|2017-10-25|USD
285102|345750|80|2017-10-21|2017-10-21|CAD
285104|1501773|540|2017-10-21|2017-10-21|USD
285105|453842|220|2017-10-21|2017-10-21|EUR
285106|301428|999999|2017-10-21|2017-10-24|CAD
285107|1564526|630|2017-10-21|2017-10-21|USD
285108|894046|340|2017-10-21|2017-10-21|EUR
285300|1850134|470|2017-10-23|2017-10-23|USD
285301|427351|255|2017-10-23|2017-10-23|EUR
285302|2079663|999999|2017-10-23|2017-10-26|USD
285303|1625653|999999|2017-10-23|2017-10-28|USD
285400|1713950|999999|2017-10-24|2017-10-26|USD
285401|1529988|999999|2017-10-24|2017-10-29|USD
285402|1271169|440|2017-10-24|2017-10-24|USD
285403|919570|410|2017-10-24|2017-10-24|GBP
285404|1530535|999999|2017-10-24|2017-10-31|USD
285500|1230055|999999|2017-10-25|2017-10-26|USD
285501|584695|220|2017-10-25|2017-10-25|EUR
285502|366870|80|2017-10-25|2017-10-25|CAD
285503|1501387|999999|2017-10-25|2017-11-05|USD
285504|1535837|470|2017-10-25|2017-10-25|USD
285505|99641|35|2017-10-25|2017-10-25|AUD
285506|11377|999999|2017-10-25|2017-10-26|AUD
285600|834218|310|2017-10-26|2017-10-26|EUR
285601|1696290|999999|2017-10-26|2017-10-30|USD
285602|673722|150|2017-10-26|2017-10-26|EUR
285603|1959272|999999|2017-10-26|2017-10-30|USD
285604|1952795|585|2017-10-26|2017-10-26|USD
285605|965500|400|2017-10-26|2017-10-26|GBP
285606|2001373|999999|2017-10-26|2017-10-28|USD
285607|535463|255|2017-10-26|2017-10-26|EUR
285700|264430|100|2017-10-27|2017-10-27|CAD
285701|1250509|540|2017-10-27|2017-10-27|USD
285702|1207190|999999|2017-10-27|2017-10-29|USD
285703|2027468|999999|2017-10-27|2017-10-30|USD
285704|431929|999999|2017-10-27|2017-11-02|EUR
285800|1588479|590|2017-10-28|2017-10-28|USD
285801|406180|999999|2017-10-28|2017-10-30|EUR
285802|336151|999999|2017-10-28|2017-10-29|CAD
285803|1480424|999999|2017-10-28|2017-10-30|USD
285804|249901|100|2017-10-28|2017-10-28|CAD
285805|1536754|999999|2017-10-28|2017-10-29|USD
285806|1139729|999999|2017-10-28|2017-10-29|GBP
285807|1792323|610|2017-10-28|2017-10-28|USD
285808|1681837|550|2017-10-28|2017-10-28|USD
285809|1902988|999999|2017-10-28|2017-11-01|USD
286000|1273131|585|2017-10-30|2017-10-30|USD
286001|550727|999999|2017-10-30|2017-10-31|EUR
286002|1523193|510|2017-10-30|2017-10-30|USD
286003|1995252|510|2017-10-30|2017-10-30|USD
286100|1296882|560|2017-10-31|2017-10-31|USD
286101|1461133|590|2017-10-31|2017-10-31|USD
286102|208195|72|2017-10-31|2017-10-31|CAD
286103|221537|999999|2017-10-31|2017-11-02|CAD
286104|1799982|560|2017-10-31|2017-10-31|USD
286200|1888477|590|2017-11-01|2017-11-01|USD
286201|612869|130|2017-11-01|2017-11-01|EUR
286202|1571269|605|2017-11-01|2017-11-01|USD
286203|1971189|999999|2017-11-01|2017-11-05|USD
286204|1473409|999999|2017-11-01|2017-11-06|USD
286205|1304306|510|2017-11-01|2017-11-01|USD
286206|2056384|999999|2017-11-01|2017-11-03|USD
286300|1532393|470|2017-11-02|2017-11-02|USD
286301|1420133|999999|2017-11-02|2017-11-06|USD
286302|435674|999999|2017-11-02|2017-11-06|EUR
286303|1364027|550|2017-11-02|2017-11-02|USD
286304|1556251|999999|2017-11-02|2017-11-06|USD
286305|2041197|999999|2017-11-02|2017-11-06|USD
286306|1786310|999999|2017-11-02|2017-11-05|USD
286307|493557|999999|2017-11-02|2017-11-06|EUR
286400|1940397|605|2017-11-03|2017-11-03|USD
286401|1389954|550|2017-11-03|2017-11-03|USD
286402|406489|190|2017-11-03|2017-11-03|EUR
286403|734132|999999|2017-11-03|2017-11-06|EUR
286404|2013850|610|2017-11-03|2017-11-03|USD
286500|373822|72|2017-11-04|2017-11-04|CAD
286501|954346|400|2017-11-04|2017-11-04|GBP
286502|1147924|400|2017-11-04|2017-11-04|GBP
286503|1597478|999999|2017-11-04|2017-11-07|USD
286504|1639898|999999|2017-11-04|2017-11-09|USD
286505|1635097|999999|2017-11-04|2017-11-07|USD
286506|1879060|540|2017-11-04|2017-11-04|USD
286507|1773717|590|2017-11-04|2017-11-04|USD
286508|548782|230|2017-11-04|2017-11-04|EUR
286509|1671344|610|2017-11-04|2017-11-04|USD
286700|295835|999999|2017-11-06|2017-11-10|CAD
286701|136631|999999|2017-11-06|2017-11-08|AUD
286702|1272664|999999|2017-11-06|2017-11-10|USD
286703|841991|330|2017-11-06|2017-11-06|EUR
286800|1338994|570|2017-11-07|2017-11-07|USD
286801|1139016|360|2017-11-07|2017-11-07|GBP
286802|1168183|999999|2017-11-07|2017-11-09|GBP
286803|1879138|550|2017-11-07|2017-11-07|USD
286804|1816240|560|2017-11-07|2017-11-07|USD
286900|1090634|410|2017-11-08|2017-11-08|GBP
286901|1750061|590|2017-11-08|2017-11-08|USD
286902|274418|90|2017-11-08|2017-11-08|CAD
286903|1667772|999999|2017-11-08|2017-11-12|USD
286904|357592|999999|2017-11-08|2017-11-09|CAD
286905|692775|120|2017-11-08|2017-11-08|EUR
286906|459047|999999|2017-11-08|2017-11-09|EUR
287000|38171|60|2017-11-09|2017-11-09|AUD
287001|2086426|650|2017-11-09|2017-11-09|USD
287002|1292574|999999|2017-11-09|2017-11-10|USD
287003|211241|999999|2017-11-09|2017-11-11|CAD
287004|679405|999999|2017-11-09|2017-11-11|EUR
287005|600223|140|2017-11-09|2017-11-09|EUR
287006|1744651|999999|2017-11-09|2017-11-11|USD
287007|1944255|510|2017-11-09|2017-11-09|USD
287100|2090291|999999|2017-11-10|2017-11-12|USD
287101|2052708|999999|2017-11-10|2017-11-13|USD
287102|649310|150|2017-11-10|2017-11-10|EUR
287103|541312|200|2017-11-10|2017-11-10|EUR
287104|1864974|999999|2017-11-10|2017-11-13|USD
287200|489948|999999|2017-11-11|2017-11-13|EUR
287201|313594|100|2017-11-11|2017-11-11|CAD
287202|1330358|570|2017-11-11|2017-11-11|USD
287203|382460|100|2017-11-11|2017-11-11|CAD
287204|1795527|999999|2017-11-11|2017-11-14|USD
287205|374075|999999|2017-11-11|2017-11-13|CAD
287206|1591998|630|2017-11-11|2017-11-11|USD
287207|651518|999999|2017-11-11|2017-11-12|EUR
287208|71634|999999|2017-11-11|2017-11-13|AUD
287209|1219045|560|2017-11-11|2017-11-11|USD
287400|1484774|560|2017-11-13|2017-11-13|USD
287401|403309|999999|2017-11-13|2017-11-16|EUR
287402|1299889|999999|2017-11-13|2017-11-15|USD
287403|884337|999999|2017-11-13|2017-11-16|EUR
287500|1049708|999999|2017-11-14|2017-11-17|GBP
287501|1055656|380|2017-11-14|2017-11-14|GBP
287502|341186|72|2017-11-14|2017-11-14|CAD
287503|145431|50|2017-11-14|2017-11-14|AUD
287504|1779707|999999|2017-11-14|2017-11-16|USD
287600|315461|999999|2017-11-15|2017-11-21|CAD
287601|1659181|999999|2017-11-15|2017-11-16|USD
287602|574759|999999|2017-11-15|2017-11-18|EUR
287603|2092988|999999|2017-11-15|2017-11-18|USD
287604|1137907|420|2017-11-15|2017-11-15|GBP
287605|1615784|570|2017-11-15|2017-11-15|USD
287606|466699|999999|2017-11-15|2017-11-17|EUR
287700|1757948|570|2017-11-16|2017-11-16|USD
287701|687767|999999|2017-11-16|2017-11-17|EUR
287702|1426855|480|2017-11-16|2017-11-16|USD
287703|1963814|530|2017-11-16|2017-11-16|USD
287704|869997|320|2017-11-16|2017-11-16|EUR
287705|339412|80|2017-11-16|2017-11-16|CAD
287706|2015478|500|2017-11-16|2017-11-16|USD
287707|517972|200|2017-11-16|2017-11-16|EUR
287800|2084221|550|2017-11-17|2017-11-17|USD
287801|2061004|999999|2017-11-17|2017-11-23|USD
287802|1727530|650|2017-11-17|2017-11-17|USD
287803|895006|340|2017-11-17|2017-11-17|EUR
287804|306297|999999|2017-11-17|2017-11-19|CAD
287900|1354362|999999|2017-11-18|2017-11-21|USD
287901|1316604|440|2017-11-18|2017-11-18|USD
287902|1710751|540|2017-11-18|2017-11-18|USD
287903|1416867|585|2017-11-18|2017-11-18|USD
287904|1588310|650|2017-11-18|2017-11-18|USD
287905|392407|90|2017-11-18|2017-11-18|CAD
287906|1575490|470|2017-11-18|2017-11-18|USD
287907|1911104|999999|2017-11-18|2017-11-20|USD
287908|1883983|650|2017-11-18|2017-11-18|USD
287909|25862|40|2017-11-18|2017-11-18|AUD
288100|1187591|410|2017-11-20|2017-11-20|GBP
288101|833699|999999|2017-11-20|2017-11-25|EUR
288102|257033|80|2017-11-20|2017-11-20|CAD
288103|1493666|999999|2017-11-20|2017-11-23|USD
288200|882712|999999|2017-11-21|2017-11-24|EUR
288201|1041259|999999|2017-11-21|2017-11-25|GBP
288202|1582099|999999|2017-11-21|2017-11-22|USD
288203|2063705|470|2017-11-21|2017-11-21|USD
288204|614523|160|2017-11-21|2017-11-21|EUR
288300|404732|999999|2017-11-22|2017-11-26|EUR
288301|1203730|999999|2017-11-22|2017-11-24|USD
288302|1884026|480|2017-11-22|2017-11-22|USD
288303|1749596|999999|2017-11-22|2017-11-25|USD
288304|501217|255|2017-11-22|2017-11-22|EUR
288305|1339584|999999|2017-11-22|2017-11-26|USD
288306|1803646|999999|2017-11-22|2017-11-26|USD
288400|1948710|660|2017-11-23|2017-11-23|USD
288401|125242|999999|2017-11-23|2017-11-27|AUD
288402|1369970|660|2017-11-23|2017-11-23|USD
288403|1704877|999999|2017-11-23|2017-11-26|USD
288404|1778557|999999|2017-11-23|2017-11-24|USD
288405|1628782|999999|2017-11-23|2017-11-28|USD
288406|1009516|999999|2017-11-23|2017-11-28|GBP
288407|1750290|605|2017-11-23|2017-11-23|USD
288500|411778|270|2017-11-24|2017-11-24|EUR
288501|1774530|999999|2017-11-24|2017-11-29|USD
288502|1265357|999999|2017-11-24|2017-11-26|USD
288503|1469362|999999|2017-11-24|2017-11-27|USD
288504|318510|100|2017-11-24|2017-11-24|CAD
288600|1904330|999999|2017-11-25|2017-11-28|USD
288601|1400926|999999|2017-11-25|2017-11-30|USD
288602|957061|999999|2017-11-25|2017-11-28|GBP
288603|1585210|999999|2017-11-25|2017-11-28|USD
288604|1492163|510|2017-11-25|2017-11-25|USD
288605|100604|50|2017-11-25|2017-11-25|AUD
288606|17766|999999|2017-11-25|2017-11-28|AUD
288607|1703810|650|2017-11-25|2017-11-25|USD
288608|656974|999999|2017-11-25|2017-11-28|EUR
288609|1277985|999999|2017-11-25|2017-11-30|USD
288800|1856080|999999|2017-11-27|2017-12-01|USD
288801|948846|999999|2017-11-27|2017-12-01|GBP
288802|1354790|999999|2017-11-27|2017-11-29|USD
288803|683003|160|2017-11-27|2017-11-27|EUR
288900|1328539|670|2017-11-28|2017-11-28|USD
288901|1449410|440|2017-11-28|2017-11-28|USD
288902|1935534|999999|2017-11-28|2017-12-02|USD
288903|1686731|605|2017-11-28|2017-11-28|USD
288904|1250181|610|2017-11-28|2017-11-28|USD
288905|1902300|999999|2017-11-28|2017-12-03|USD
289000|479941|220|2017-11-29|2017-11-29|EUR
289001|1842547|999999|2017-11-29|2017-11-30|USD
289002|420140|999999|2017-11-29|2017-12-01|EUR
289003|426450|999999|2017-11-29|2017-12-03|EUR
289004|880582|310|2017-11-29|2017-11-29|EUR
289005|1860213|999999|2017-11-29|2017-11-30|USD
289006|239424|100|2017-11-29|2017-11-29|CAD
289007|1525509|999999|2017-11-29|2017-12-01|USD
289100|1893158|450|2017-11-30|2017-11-30|USD
289101|493717|270|2017-11-30|2017-11-30|EUR
289102|355612|999999|2017-11-30|2017-12-05|CAD
289103|437475|999999|2017-11-30|2017-12-02|EUR
289104|1493002|999999|2017-11-30|2017-12-03|USD
289105|1552518|440|2017-11-30|2017-11-30|USD
289106|1400739|999999|2017-11-30|2017-12-06|USD
289107|877042|320|2017-11-30|2017-11-30|EUR
289200|1886668|999999|2017-12-01|2017-12-03|USD
289201|372075|100|2017-12-01|2017-12-01|CAD
289202|1626817|999999|2017-12-01|2017-12-04|USD
289203|960809|390|2017-12-01|2017-12-01|GBP
289204|1473159|440|2017-12-01|2017-12-01|USD
289205|1307861|450|2017-12-01|2017-12-01|USD
289300|1599967|999999|2017-12-02|2017-12-06|USD
289301|199559|999999|2017-12-02|2017-12-05|AUD
289302|278651|999999|2017-12-02|2017-12-04|CAD
289303|532908|999999|2017-12-02|2017-12-04|EUR
289304|44232|50|2017-12-02|2017-12-02|AUD
289305|436885|200|2017-12-02|2017-12-02|EUR
289306|1616131|510|2017-12-02|2017-12-02|USD
289307|1834499|550|2017-12-02|2017-12-02|USD
289308|1534733|605|2017-12-02|2017-12-02|USD
289309|711827|290|2017-12-02|2017-12-02|EUR
289310|1527949|450|2017-12-02|2017-12-02|USD
289500|1966591|500|2017-12-04|2017-12-04|USD
289501|323147|999999|2017-12-04|2017-12-09|CAD
289502|1758974|999999|2017-12-04|2017-12-10|USD
289503|979626|999999|2017-12-04|2017-12-08|GBP
289600|1934197|999999|2017-12-05|2017-12-09|USD
289601|1495797|470|2017-12-05|2017-12-05|USD
289602|627366|999999|2017-12-05|2017-12-09|EUR
289604|1090721|420|2017-12-05|2017-12-05|GBP
289605|1162368|370|2017-12-05|2017-12-05|GBP
289700|1866388|999999|2017-12-06|2017-12-10|USD
289701|1603938|630|2017-12-06|2017-12-06|USD
289702|1745407|999999|2017-12-06|2017-12-10|USD
289703|785600|999999|2017-12-06|2017-12-08|EUR
289704|534713|999999|2017-12-06|2017-12-09|EUR
289705|2030032|510|2017-12-06|2017-12-06|USD
289706|1759172|999999|2017-12-06|2017-12-09|USD
289707|1293562|570|2017-12-06|2017-12-06|USD
289800|1576343|570|2017-12-07|2017-12-07|USD
289801|715274|999999|2017-12-07|2017-12-10|EUR
289802|1287277|500|2017-12-07|2017-12-07|USD
289803|1449521|670|2017-12-07|2017-12-07|USD
289804|1735641|999999|2017-12-07|2017-12-11|USD
289805|1866936|999999|2017-12-07|2017-12-09|USD
289806|621507|170|2017-12-07|2017-12-07|EUR
289807|1127511|370|2017-12-07|2017-12-07|GBP
289808|1668774|590|2017-12-07|2017-12-07|USD
289900|1805753|999999|2017-12-08|2017-12-11|USD
289901|421673|200|2017-12-08|2017-12-08|EUR
289902|57452|999999|2017-12-08|2017-12-12|AUD
289903|704291|999999|2017-12-08|2017-12-09|EUR
289904|493380|230|2017-12-08|2017-12-08|EUR
289905|855235|999999|2017-12-08|2017-12-10|EUR
290000|1994982|440|2017-12-09|2017-12-09|USD
290001|813075|999999|2017-12-09|2017-12-10|EUR
290002|1252721|999999|2017-12-09|2017-12-13|USD
290003|1202707|560|2017-12-09|2017-12-09|USD
290004|1165310|360|2017-12-09|2017-12-09|GBP
290005|1988432|999999|2017-12-09|2017-12-15|USD
290006|1402789|430|2017-12-09|2017-12-09|USD
290007|965679|360|2017-12-09|2017-12-09|GBP
290008|557165|190|2017-12-09|2017-12-09|EUR
290009|517556|999999|2017-12-09|2017-12-12|EUR
290010|1483842|999999|2017-12-09|2017-12-11|USD
290200|26544|10|2017-12-11|2017-12-11|AUD
290201|1378356|550|2017-12-11|2017-12-11|USD
290202|1505243|999999|2017-12-11|2017-12-13|USD
290203|448232|999999|2017-12-11|2017-12-13|EUR
290300|1982025|465|2017-12-12|2017-12-12|USD
290301|1917795|500|2017-12-12|2017-12-12|USD
290302|1713485|480|2017-12-12|2017-12-12|USD
290303|376862|999999|2017-12-12|2017-12-18|CAD
290304|833726|999999|2017-12-12|2017-12-13|EUR
290305|1743479|510|2017-12-12|2017-12-12|USD
290400|1410879|480|2017-12-13|2017-12-13|USD
290401|2049386|550|2017-12-13|2017-12-13|USD
290402|557439|999999|2017-12-13|2017-12-19|EUR
290403|1789986|999999|2017-12-13|2017-12-14|USD
290404|470018|270|2017-12-13|2017-12-13|EUR
290405|1320411|999999|2017-12-13|2017-12-17|USD
290406|1800014|999999|2017-12-13|2017-12-14|USD
290407|928518|999999|2017-12-13|2017-12-15|GBP
290408|1433027|430|2017-12-13|2017-12-13|USD
290500|1916463|999999|2017-12-14|2017-12-16|USD
290501|1481436|999999|2017-12-14|2017-12-17|USD
290502|205433|999999|2017-12-14|2017-12-17|CAD
290503|807910|999999|2017-12-14|2017-12-15|EUR
290504|424750|999999|2017-12-14|2017-12-16|EUR
290505|1485548|510|2017-12-14|2017-12-14|USD
290506|1328958|430|2017-12-14|2017-12-14|USD
290507|1563162|999999|2017-12-14|2017-12-16|USD
290508|863114|999999|2017-12-14|2017-12-17|EUR
290509|1894771|470|2017-12-14|2017-12-14|USD
290510|1885351|480|2017-12-14|2017-12-14|USD
290600|1736578|999999|2017-12-15|2017-12-18|USD
290601|1807324|999999|2017-12-15|2017-12-16|USD
290602|1156849|380|2017-12-15|2017-12-15|GBP
290603|1933519|570|2017-12-15|2017-12-15|USD
290604|94055|999999|2017-12-15|2017-12-21|AUD
290605|123210|50|2017-12-15|2017-12-15|AUD
290606|217285|80|2017-12-15|2017-12-15|CAD
290607|513174|230|2017-12-15|2017-12-15|EUR
290608|1413180|650|2017-12-15|2017-12-15|USD
290700|173629|10|2017-12-16|2017-12-16|AUD
290701|421207|999999|2017-12-16|2017-12-19|EUR
290702|1547274|999999|2017-12-16|2017-12-20|USD
290703|1474363|999999|2017-12-16|2017-12-19|USD
290704|1249931|530|2017-12-16|2017-12-16|USD
290705|1327262|560|2017-12-16|2017-12-16|USD
290706|1601867|999999|2017-12-16|2017-12-19|USD
290707|1558353|530|2017-12-16|2017-12-16|USD
290708|1018098|999999|2017-12-16|2017-12-19|GBP
290709|489997|220|2017-12-16|2017-12-16|EUR
290710|1881009|999999|2017-12-16|2017-12-19|USD
290711|235062|999999|2017-12-16|2017-12-19|CAD
290712|1398635|999999|2017-12-16|2017-12-19|USD
290713|447025|999999|2017-12-16|2017-12-18|EUR
290714|1987812|440|2017-12-16|2017-12-16|USD
290715|48822|999999|2017-12-16|2017-12-20|AUD
290716|1965868|999999|2017-12-16|2017-12-19|USD
290800|1272195|590|2017-12-17|2017-12-17|USD
290900|793123|300|2017-12-18|2017-12-18|EUR
